articleId,recordKey,publishedAt,sourceName,sourceHost,title,label,sentiment_score,evento,evento_chave,evento_id,tipo_evento,local,data_evento,descricao_curta,model
1718,a-1718,2026-03-05 19:11:38+00:00,Agenda do Poder,agendadopoder.com.br,Douglas Ruas percorre interior ao lado de Cláudio Castro de olho na disputa pelo governo; vídeo,positivo,1.0,Inauguração de bases do programa Segurança Presente na Região dos Lagos,inauguracao-bases-seguranca-presente-regiao-dos-lagos-2026,inauguracao-bases-seguranca-presente-regiao-dos-lagos-2026,inauguracao/expansao,"Região dos Lagos, Rio de Janeiro",2026-03-05,Inauguração de várias bases do programa Segurança Presente na Região dos Lagos.,gpt-4o-mini
1145,a-1145,2026-03-05 19:46:46+00:00,Diario do Rio,diariodorio.com,Iguaba Grande ganha base do Segurança Presente; programa chega à 63ª unidade no RJ,positivo,1.0,Inauguração da 63ª base do Segurança Presente em Iguaba Grande,inauguracao-63a-base-seguranca-presente-iguaba-grande-2026,inauguracao-63a-base-seguranca-presente-iguaba-grande-2026,inauguracao/expansao,"Iguaba Grande, RJ",2026-03-05,"Iguaba Grande ganha a 63ª base do programa Segurança Presente, com patrulhamento diário e integração ao CICC.",gpt-4o-mini
1829,a-1829,2026-03-05 19:53:59+00:00,Tribuna da Serra,tribunadaserra.com.br,Iguaba Grande ganha base do Segurança Presente; programa chega à 63ª unidade no RJ,positivo,1.0,Inauguração da base do Segurança Presente em Iguaba Grande,inauguracao-base-seguranca-presente-iguaba-grande-2026,inauguracao-base-seguranca-presente-iguaba-grande-2026,inauguracao/expansao,Iguaba Grande,2026-05-05,"Iguaba Grande recebe a 63ª base do programa Segurança Presente, ampliando a segurança no interior do RJ.",gpt-4o-mini
1587,a-1587,2026-03-05 22:03:23+00:00,Tempo Real RJ,temporealrj.com,"Castro afirma que não dará reajuste aos servidores estaduais: ‘não cedi até agora e não vou ceder’, afirmou em evento na Região dos Lagos",n/a,,Inauguração da 63ª base do Segurança Presente em Iguaba Grande,inauguracao-63-base-seguranca-presente-iguaba-grande-2026,inauguracao-63-base-seguranca-presente-iguaba-grande-2026,inauguracao/expansao,Iguaba Grande,2026-03-05,Cláudio Castro inaugura a 63ª base do Segurança Presente em Iguaba Grande.,gpt-4o-mini
1090,a-1090,2026-03-06 08:00:00+00:00,Google News,saquarema.rj.gov.br,Saquarema recebe governador do estado e reforça ações de Educação e Segurança no município - Prefeitura de Saquarema RJ,positivo,1.0,Inauguração da nova base do Segurança Presente em Bacaxá,inauguracao-base-seguranca-presente-bacaxa-2026,inauguracao-base-seguranca-presente-bacaxa-2026,inauguracao/expansao,"Bacaxá, Saquarema",2026-03-05,"A nova base do Segurança Presente foi inaugurada em Bacaxá, promovendo segurança e apoio social.",gpt-4o-mini
1144,a-1144,2026-03-06 14:27:39+00:00,Diario do Rio,diariodorio.com,Castro nega recomposição salarial a servidores e diz que não vai ceder: ‘Não vou quebrar o estado por causa disso’,negativo,-1.0,Inauguração de base do Segurança Presente em Iguaba Grande,inauguracao-base-seguranca-presente-iguaba-grande-2026,inauguracao-base-seguranca-presente-iguaba-grande-2026,inauguracao/expansao,Iguaba Grande,2026-03-05,Governador Cláudio Castro nega recomposição salarial a servidores durante inauguração de base do Segurança Presente.,gpt-4o-mini
1586,a-1586,2026-03-06 15:31:35+00:00,Tempo Real RJ,temporealrj.com,"Mais de 1,2 mil agentes civis do Segurança Presente se formam na próxima semana",positivo,1.0,Formação de 1.212 agentes civis do Segurança Presente,formacao-agentes-seguranca-presente-2026,formacao-agentes-seguranca-presente-2026,inauguracao/expansao,Rio de Janeiro,2026-03-09,"Mais de 1,2 mil agentes civis do Segurança Presente se formam para reforçar a segurança pública no estado.",gpt-4o-mini
1717,a-1717,2026-03-06 16:21:45+00:00,Agenda do Poder,agendadopoder.com.br,Castro volta a dizer que não pagará recomposição e oposição reage na Alerj,negativo,-1.0,Inauguração do programa Segurança Presente em Iguaba Grande,inauguracao-programa-seguranca-presente-iguaba-grande-2026,inauguracao-programa-seguranca-presente-iguaba-grande-2026,inauguracao/expansao,Iguaba Grande,2026-03-06,Governador Cláudio Castro inaugura o programa Segurança Presente e reafirma que não pagará recomposição salarial aos servidores.,gpt-4o-mini
1585,a-1585,2026-03-06 16:41:16+00:00,Tempo Real RJ,temporealrj.com,Saquarema receberá faculdade com graduação pioneira em Inteligência Artificial,positivo,1.0,"Inauguração da base do Segurança Presente em Bacaxá, Saquarema",inauguracao-base-seguranca-presente-bacaxa-2026,inauguracao-base-seguranca-presente-bacaxa-2026,inauguracao/expansao,"Bacaxá, Saquarema",2026-03-05,"Governador Cláudio Castro inaugura base do Segurança Presente em Bacaxá, com 28 agentes e viaturas.",gpt-4o-mini
1828,a-1828,2026-03-07 08:26:22+00:00,Tribuna da Serra,tribunadaserra.com.br,Castro nega recomposição salarial a servidores e diz que não vai ceder: ‘Não vou quebrar o estado por causa disso’,negativo,-1.0,Inauguração de base do Segurança Presente em Iguaba Grande,inauguracao-base-seguranca-presente-iguaba-grande-2026,inauguracao-base-seguranca-presente-iguaba-grande-2026,inauguracao/expansao,Iguaba Grande,2026-03-05,Governador Cláudio Castro inaugura base do Segurança Presente e nega reajuste salarial aos servidores.,gpt-4o-mini
1584,a-1584,2026-03-07 16:00:00+00:00,Tempo Real RJ,temporealrj.com,Governo do estado homologa contratação de mais 1.212 jovens voluntários para o Segurança Presente; investimento pode chegar a R$ 50 milhões,positivo,1.0,Contratação de 1.212 jovens voluntários para o Segurança Presente,contratacao-jovens-voluntarios-seguranca-presente-2026,contratacao-jovens-voluntarios-seguranca-presente-2026,inauguracao/expansao,Rio de Janeiro,2026-03-07,Governo do estado homologa a contratação de 1.212 jovens voluntários para o Segurança Presente.,gpt-4o-mini
1027,a-1027,2026-03-09 07:00:00+00:00,Google News,prefeituradebelfordroxo.rj.gov.br,"Praça Eliaquim Batista, no Centro, ganhará nova base da Operação Segurança Presente - Prefeitura de Belford Roxo",positivo,1.0,Instalação de nova base da Operação Segurança Presente na Praça Eliaquim Batista,instalacao-nova-base-seguranca-presente-praça-eliaquim-batista,instalacao-nova-base-seguranca-presente-praca-eliaquim-batista,inauguracao/expansao,"Praça Eliaquim Batista, Belford Roxo",2023-03-05,Nova base da Operação Segurança Presente será instalada na Praça Eliaquim Batista em Belford Roxo.,gpt-4o-mini
1143,a-1143,2026-03-09 17:56:15+00:00,Diario do Rio,diariodorio.com,Cláudio Castro forma mais de mil agentes do Segurança Presente e lança cinco novos projetos no Rio,positivo,1.0,Formatura de 1.106 novos agentes do Segurança Presente e lançamento de cinco novos projetos no Rio de Janeiro,formatura-novos-agentes-seguranca-presente-2026,formatura-novos-agentes-seguranca-presente-2026,inauguracao/expansao,Rio de Janeiro,2026-03-09,Cláudio Castro forma mais de mil agentes do Segurança Presente e lança novos projetos de inclusão social.,gpt-4o-mini
1716,a-1716,2026-03-09 23:41:39+00:00,Agenda do Poder,agendadopoder.com.br,Paes critica Cláudio Castro após operação da PF e aponta discurso falso de ‘valentões’ ‘tchutchucas do Comando Vermelho’,negativo,-1.0,Críticas de Eduardo Paes à gestão do Segurança Presente após operação da PF,criticas-eduardo-paes-gestao-seguranca-presente-2026,criticas-eduardo-paes-gestao-seguranca-presente-2026,gestao/administracao,Rio de Janeiro,2026-03-09,Eduardo Paes critica a gestão do programa Segurança Presente e a ligação de membros do governo com o crime organizado após operação da PF.,gpt-4o-mini
1583,a-1583,2026-03-10 21:33:15+00:00,Tempo Real RJ,temporealrj.com,"‘Meu marido sumiu’: família busca informações sobre paradeiro de ex-subsecretário, pai de acusado em estupro coletivo em Copacabana",negativo,-1.0,Desaparecimento do ex-subsecretário José Carlos Costa Simonin em Copacabana,desaparecimento-ex-subsecretario-jose-carlos-costa-simonin-copacabana-2026,desaparecimento-ex-subsecretario-jose-carlos-costa-simonin-copacabana-2026,violencia/crime,"Copacabana, Rio de Janeiro",2026-03-10,"Família busca informações sobre o desaparecimento do ex-subsecretário José Carlos Costa Simonin, pai de acusado em caso de estupro coletivo.",gpt-4o-mini
1142,a-1142,2026-03-11 06:11:19+00:00,Diario do Rio,diariodorio.com,"Pai de acusado de estupro coletivo em Copacabana, José Carlos Simonin está desaparecido, diz família",negativo,-1.0,Desaparecimento de José Carlos Simonin em Copacabana,desaparecimento-jose-carlos-simonin-copacabana-2026,desaparecimento-jose-carlos-simonin-copacabana-2026,violencia/crime,Copacabana,2026-03-10,"José Carlos Simonin, pai de acusado de estupro coletivo, está desaparecido em Copacabana.",gpt-4o-mini
1827,a-1827,2026-03-11 11:38:30+00:00,Tribuna da Serra,tribunadaserra.com.br,"Pai de acusado de estupro coletivo em Copacabana, José Carlos Simonin está desaparecido, diz família",negativo,-1.0,Desaparecimento de José Carlos Simonin em Copacabana,desaparecimento-jose-carlos-simonin-copacabana-2026,desaparecimento-jose-carlos-simonin-copacabana-2026,violencia/crime,"Copacabana, Rio de Janeiro",2026-05-10,"José Carlos Simonin, pai de acusado de estupro coletivo, está desaparecido em Copacabana.",gpt-4o-mini
1141,a-1141,2026-03-11 19:50:27+00:00,Diario do Rio,diariodorio.com,Quem são os pré-candidatos a governador e vice em 2026 no Rio de Janeiro?,n/a,,Pré-candidaturas a governador e vice-governador do Rio de Janeiro em 2026,pre-candidaturas-governador-vice-rio-2026,pre-candidaturas-governador-vice-rio-2026,outro,Rio de Janeiro,2026,Notícia sobre os pré-candidatos a governador e vice-governador do Rio de Janeiro para as eleições de 2026.,gpt-4o-mini
1714,a-1714,2026-03-12 00:49:31+00:00,Agenda do Poder,agendadopoder.com.br,Pai acusado de abusar da própria filha é preso em Niterói,positivo,1.0,Prisão de homem acusado de abusar da própria filha em Niterói,prisaode-homem-acusado-de-abusar-da-propria-filha-niteroi-2026,prisaode-homem-acusado-de-abusar-da-propria-filha-niteroi-2026,prisao/apreensao,Niterói,2026-03-11,"Homem de 27 anos é preso em Niterói por abuso sexual contra a própria filha, após denúncia anônima.",gpt-4o-mini
1826,a-1826,2026-03-12 06:07:23+00:00,Tribuna da Serra,tribunadaserra.com.br,Perfis dos pré-candidatos aos cargos de governador e vice para a eleição de 2026,n/a,,Perfis dos pré-candidatos a governador e vice do Rio de Janeiro para 2026,perfis-candidatos-governador-vice-rio-2026,perfis-candidatos-governador-vice-rio-2026,outro,Rio de Janeiro,2026-10-04,Notícia sobre os perfis dos pré-candidatos a governador e vice do Rio de Janeiro para as eleições de 2026.,gpt-4o-mini
1713,a-1713,2026-03-15 12:02:19+00:00,Agenda do Poder,agendadopoder.com.br,Agentes prendem trio por lavagem de dinheiro no Grajaú,positivo,1.0,Prisão de trio por lavagem de dinheiro no Grajaú,prisaotrio-lavagem-dinheiro-grajau-2026,prisaotrio-lavagem-dinheiro-grajau-2026,prisao/apreensao,"Grajaú, Zona Norte do Rio",2026-03-14,Agentes do Segurança Presente prenderam três homens suspeitos de lavagem de dinheiro no Grajaú.,gpt-4o-mini
1140,a-1140,2026-03-15 22:01:11+00:00,Diario do Rio,diariodorio.com,Operação no Aterro do Flamengo leva 10 flanelinhas à delegacia por cobrança irregular a motoristas,positivo,1.0,Operação no Aterro do Flamengo resulta na prisão de flanelinhas por cobrança irregular,operacao-aterro-flamengo-prisao-flanelinhas-2026,operacao-aterro-flamengo-prisao-flanelinhas-2026,prisao/apreensao,"Aterro do Flamengo, Rio de Janeiro",2026-03-15,Dez flanelinhas foram levados à delegacia após operação por cobrança irregular a motoristas.,gpt-4o-mini
1711,a-1711,2026-03-17 01:53:25+00:00,Agenda do Poder,agendadopoder.com.br,Suspeito morre em tentativa de assalto em Vila Isabel,positivo,1.0,Morte de suspeito em tentativa de assalto em Vila Isabel,morte-suspeito-tentativa-assalto-vila-isabel-2026,morte-suspeito-tentativa-assalto-vila-isabel-2026,operacao policial,"Vila Isabel, Rio de Janeiro",2026-03-16,"Agentes do Segurança Presente reagem a tentativa de assalto, resultando na morte de um suspeito.",gpt-4o-mini
2452,a-2452,2026-03-17 16:45:06+00:00,Diario do Rio,diariodorio.com,"Mesmo com queda nos índices, Rio ainda registra mais de 10 mortes por dia por violência",negativo,-1.0,Queda nos índices de homicídios e roubos no Rio de Janeiro em fevereiro de 2026,queda-indices-homicidios-roubos-rio-2026,queda-indices-homicidios-roubos-rio-2026,resultado/indicador,Rio de Janeiro,2026-02,"Relatório do ISP mostra redução em homicídios e roubos, mas ainda há mais de 10 mortes diárias por violência.",gpt-4o-mini
1710,a-1710,2026-03-18 16:49:43+00:00,Agenda do Poder,agendadopoder.com.br,Amorim intensifica críticas a Marcelo Menezes durante debate na CCJ,negativo,-1.0,Debate sobre críticas ao secretário da PM e ao programa Bairro Presente,debate-criticas-secretario-pm-2026,debate-criticas-secretario-pm-2026,gestao/administracao,Rio de Janeiro,2026-03-18,Deputado Rodrigo Amorim critica atuação do secretário da PM e levanta suspeitas sobre novos programas.,gpt-4o-mini
1139,a-1139,2026-03-19 06:53:30+00:00,Diario do Rio,diariodorio.com,"Em apenas 15 dias de operação, Segurança Presente de Santa Cruz da Serra apresenta redução de crimes em Duque de Caxias",positivo,1.0,Redução de crimes em Duque de Caxias após 15 dias de operação do Segurança Presente,reducao-crimes-duque-caxias-seguranca-presente-2026,reducao-crimes-duque-caxias-seguranca-presente-2026,resultado/indicador,Duque de Caxias,2026-03-16,Segurança Presente em Santa Cruz da Serra apresenta redução de crimes em Duque de Caxias após 15 dias de operação.,gpt-4o-mini
1824,a-1824,2026-03-19 10:24:21+00:00,Tribuna da Serra,tribunadaserra.com.br,"Em apenas 15 dias de operação, Segurança Presente de Santa Cruz da Serra apresenta redução de crimes em Duque de Caxias",positivo,1.0,Redução de crimes em Duque de Caxias após 15 dias de operação do Segurança Presente,reducao-crimes-duque-caxias-seguranca-presente-2026,reducao-crimes-duque-caxias-seguranca-presente-2026,resultado/indicador,Duque de Caxias,2026-05-21,Segurança Presente em Santa Cruz da Serra apresenta redução de crimes em Duque de Caxias após 15 dias de operação.,gpt-4o-mini
1709,a-1709,2026-03-21 14:32:17+00:00,Agenda do Poder,agendadopoder.com.br,"Mulher é presa por aplicar golpe do falso Pix de R$ 1,5 mil em estabelecimento na Baixada",positivo,1.0,Prisão de mulher por golpe do falso Pix em Nilópolis,prisaomulher-golpe-falso-pix-nilopolis-2026,prisaomulher-golpe-falso-pix-nilopolis-2026,prisao/apreensao,Nilópolis,2026-03-21,Mulher é presa por aplicar golpe do falso Pix em estabelecimento na Baixada Fluminense.,gpt-4o-mini
1861,a-1861,2026-03-24 15:13:54+00:00,Veja Rio,vejario.abril.com.br,Só no Rio! Sonic é parado durante patrulhamento policial,neutro,0.0,Abordagem de motociclista fantasiado de Sonic em Niterói,abordagem-motociclista-fantasiado-sonic-niteroi-2026,abordagem-motociclista-fantasiado-sonic-niteroi-2026,operacao policial,Niterói,2026-03-18,Agentes da Segurança Presente abordaram um motociclista fantasiado de Sonic durante patrulhamento em Niterói.,gpt-4o-mini
1582,a-1582,2026-03-25 16:57:13+00:00,Tempo Real RJ,temporealrj.com,"Governo do estado do Rio nomeia, para Casa Civil, servidor acusado de desviar verba do Fundo de Saúde da PM e cobrar propinas da Lei Seca",muito negativo,-2.0,Nomeação de Orson Welles da Cruz para a Casa Civil,nomeacao-orson-welles-casa-civil-2026,nomeacao-orson-welles-casa-civil-2026,gestao/administracao,Rio de Janeiro,2026-03-24,Governo do Rio nomeia servidor acusado de corrupção para a Casa Civil.,gpt-4o-mini
1138,a-1138,2026-03-25 18:44:45+00:00,Diario do Rio,diariodorio.com,Denúncias de assédio sexual motivaram ato estudantil que terminou em prisão de PM em escola na Zona Sul,negativo,-1.0,Confronto entre estudantes e policiais militares na Escola Estadual Senor Abravanel,confronto-estudantes-policiais-escola-senor-abravanel-2026,confronto-estudantes-policiais-escola-senor-abravanel-2026,violencia/crime,"Escola Estadual Senor Abravanel, Zona Sul do Rio de Janeiro",2026-03-25,Protesto por denúncias de assédio sexual termina em confronto e prisão de PM.,gpt-4o-mini
1137,a-1137,2026-03-25 20:08:33+00:00,Diario do Rio,diariodorio.com,"Metrô, projetos para educação e saúde, segurança e mais: o que o Castro prometeu e não cumpriu",negativo,-1.0,Análise das promessas de campanha de Cláudio Castro,analise-promessas-claudio-castro-2026,analise-promessas-claudio-castro-2026,gestao/administracao,Rio de Janeiro,2026,Relato sobre o cumprimento das promessas de campanha do ex-governador Cláudio Castro.,gpt-4o-mini
1823,a-1823,2026-03-25 20:31:33+00:00,Tribuna da Serra,tribunadaserra.com.br,"Metrô, projetos para educação e saúde, segurança e mais: o que o Castro prometeu e não cumpriu",negativo,-1.0,Promessas não cumpridas do governo Cláudio Castro,promessas-nao-cumpridas-governo-claudio-castro-2026,promessas-nao-cumpridas-governo-claudio-castro-2026,gestao/administracao,Rio de Janeiro,2026,"Análise das promessas não cumpridas pelo ex-governador Cláudio Castro, incluindo segurança.",gpt-4o-mini
1136,a-1136,2026-03-25 20:47:34+00:00,Diario do Rio,diariodorio.com,Deputada faz representação no MP contra policial que agrediu estudantes em escola na Zona Sul,muito negativo,-2.0,Agressão de estudantes por policial militar na Escola Estadual Senor Abravanel,agressao-estudantes-escola-senor-abravanel-2026,agressao-estudantes-escola-senor-abravanel-2026,violencia/crime,"Largo do Machado, Zona Sul do Rio de Janeiro",2026-03-25,Policial militar agrediu estudantes durante manifestação em escola na Zona Sul do Rio.,gpt-4o-mini
1581,a-1581,2026-03-26 11:29:26+00:00,Tempo Real RJ,temporealrj.com,Casa Civil do Estado recua e anula nomeação de servidor acusado de desviar verba do Fundo de Saúde da PM,muito negativo,-2.0,Anulação da nomeação de servidor acusado de corrupção na PM,anulacao-nomeacao-servidor-corrupto-pm-2026,anulacao-nomeacao-servidor-corrupto-pm-2026,denuncia/irregularidade,Rio de Janeiro,2026-03-26,Casa Civil do Estado anula nomeação de servidor acusado de desvio de verba do Fundo de Saúde da PM.,gpt-4o-mini
2370,a-2370,2026-03-26 15:01:35+00:00,Diario do Rio,diariodorio.com,Antonio Marcos Barreto – Do Oriente Médio às cidades brasileiras: os efeitos invisíveis da guerra sobre o meio ambiente,n/a,,Oferta de curso de Tecnologia em Segurança Pública,oferta-curso-tecnologia-seguranca-publica-2025,oferta-curso-tecnologia-seguranca-publica-2025,outro,Rio de Janeiro,2025,"O Vestibular Cederj oferece 7.335 vagas em graduações semipresenciais, incluindo curso de Tecnologia em Segurança Pública.",gpt-4o-mini
1135,a-1135,2026-03-31 17:23:13+00:00,Diario do Rio,diariodorio.com,Agentes do Segurança Presente salvam criança engasgada em Nova Iguaçu,positivo,1.0,Salvamento de criança engasgada por agentes do Segurança Presente em Nova Iguaçu,salvamento-crianca-engasgada-nova-iguacu-2026,salvamento-crianca-engasgada-nova-iguacu-2026,resultado/indicador,Nova Iguaçu,2026-03-28,Agentes do Segurança Presente salvam criança engasgada em Nova Iguaçu.,gpt-4o-mini
1708,a-1708,2026-03-31 18:57:09+00:00,Agenda do Poder,agendadopoder.com.br,Netinho sai na frente e já homenageia Ricardo Couto em placa alusiva à inauguração de centro de segurança em Caxias,positivo,1.0,Inauguração do Centro Integrado de Segurança Pública em Duque de Caxias,inauguracao-centro-integrado-seguranca-publica-duque-de-caxias-2026,inauguracao-centro-integrado-seguranca-publica-duque-de-caxias-2026,inauguracao/expansao,Duque de Caxias,2026-03-31,Inauguração de centro de segurança em Duque de Caxias com homenagem ao governador interino.,gpt-4o-mini
1707,a-1707,2026-04-02 00:02:01+00:00,Agenda do Poder,agendadopoder.com.br,Presidente da Câmara de Japeri é condenado por porte ilegal de arma,negativo,-1.0,Condenação do presidente da Câmara de Japeri por porte ilegal de arma,condenacao-presidente-camara-japeri-porte-arma-2026,condenacao-presidente-camara-japeri-porte-arma-2026,denuncia/irregularidade,Japeri,2026-04-01,Rogerinho da RR é condenado a 5 anos de prisão por porte ilegal de arma.,gpt-4o-mini
1706,a-1706,2026-04-03 16:43:32+00:00,Agenda do Poder,agendadopoder.com.br,"Balão cai em condomínio na Barra Olímpica, provoca tumulto e mobiliza agentes do Segurança Presente",positivo,1.0,Queda de balão em condomínio na Barra Olímpica e tentativa de invasão,queda-balao-condominio-barra-olimpica-2026,queda-balao-condominio-barra-olimpica-2026,operacao policial,"Barra Olímpica, Rio de Janeiro",2026-04-03,"Um balão caiu em um condomínio na Barra Olímpica, mobilizando agentes do Segurança Presente para conter tumulto.",gpt-4o-mini
1079,a-1079,2026-04-04 07:00:00+00:00,Google News,campos.rj.gov.br,Assistência Social e Cidadania recebe equipe da Operação Segurança Presente - Prefeitura de Campos dos Goytacazes,positivo,1.0,Reunião entre a Operação Segurança Presente e a Secretaria de Assistência Social de Campos dos Goytacazes,reuniao-seguranca-presente-assistencia-social-2026,reuniao-seguranca-presente-assistencia-social-2026,gestao/administracao,Campos dos Goytacazes,2026-04-04,Encontro entre a Operação Segurança Presente e a Secretaria de Assistência Social para fortalecer parcerias.,gpt-4o-mini
1134,a-1134,2026-04-07 03:11:37+00:00,Diario do Rio,diariodorio.com,Obra paralisada na Gávea preocupa moradores por risco de queda de andaimes,n/a,,Paralisação da obra Dumont 52 na Gávea,paralisacao-obra-dumont-52-gavea-2026,paralisacao-obra-dumont-52-gavea-2026,outro,"Gávea, Rio de Janeiro",2026,"Obra Dumont 52 na Gávea está paralisada, gerando preocupações entre moradores.",gpt-4o-mini
1705,a-1705,2026-04-08 15:21:33+00:00,Agenda do Poder,agendadopoder.com.br,Irmã de Mestre Paulinho Sabiá é presa sob suspeita de mandar matar capoeirista em Niterói,positivo,1.0,"Prisão de Adriana Souza, suspeita de mandar matar capoeirista em Niterói",prisao-adriana-souza-niteroi-2026,prisao-adriana-souza-niteroi-2026,prisao/apreensao,Niterói,2026-04-08,Adriana Souza é presa sob suspeita de ser mandante do homicídio do capoeirista Paulinho Sabiá em Niterói.,gpt-4o-mini
1704,a-1704,2026-04-12 12:46:01+00:00,Agenda do Poder,agendadopoder.com.br,Toni Garrido se envolve em acidente na Lapa e policial fica ferido,negativo,-1.0,Acidente envolvendo Toni Garrido e agente do Segurança Presente na Lapa,acidente-toni-garrido-agente-seguranca-presente-lapa-2026,acidente-toni-garrido-agente-seguranca-presente-lapa-2026,violencia/crime,"Lapa, Rio de Janeiro",2026-04-11,Toni Garrido se envolve em acidente que feriu um agente do Segurança Presente.,gpt-4o-mini
1133,a-1133,2026-04-12 14:12:32+00:00,Diario do Rio,diariodorio.com,Acidente com Toni Garrido deixa policial ferido na Lapa e caso vai parar na delegacia,negativo,-1.0,Acidente com Toni Garrido deixa policial ferido na Lapa,acidente-toni-garrido-lapa-2026,acidente-toni-garrido-lapa-2026,violencia/crime,"Lapa, Rio de Janeiro",2026-04-11,Um acidente envolvendo o cantor Toni Garrido deixou um agente do Segurança Presente ferido na Lapa.,gpt-4o-mini
1703,a-1703,2026-04-13 14:35:26+00:00,Agenda do Poder,agendadopoder.com.br,Homens são presos por tentativa de furto a joalheria em shopping na Barra,positivo,1.0,Prisão de homens por tentativa de furto a joalheria no Shopping Metropolitano,prensao-tentativa-furto-joalheria-barra-2026,prensao-tentativa-furto-joalheria-barra-2026,prisao/apreensao,"Shopping Metropolitano, Barra da Tijuca, Rio de Janeiro",2026-04-12,Dois homens foram presos por tentativa de furto a uma joalheria na Barra da Tijuca durante operação da Segurança Presente.,gpt-4o-mini
1132,a-1132,2026-04-14 20:48:59+00:00,Diario do Rio,diariodorio.com,Força Municipal prende homem por roubo durante perseguição no Centro do Rio,positivo,1.0,Prisão de homem por roubo no Centro do Rio,prisao-homem-roubo-centro-rio-2026,prisao-homem-roubo-centro-rio-2026,prisao/apreensao,Centro do Rio,2026-04-14,Homem é preso por roubo durante perseguição no Centro do Rio.,gpt-4o-mini
1702,a-1702,2026-04-15 01:12:14+00:00,Agenda do Poder,agendadopoder.com.br,Couto troca comando da Casa Civil e avança em reestruturação no RJ,n/a,,Mudanças na Casa Civil do Rio de Janeiro,mudancas-casa-civil-rio-janeiro-2026,mudancas-casa-civil-rio-janeiro-2026,gestao/administracao,Rio de Janeiro,2026-04-14,Ricardo Couto promove reestruturação na Casa Civil do RJ com novas nomeações.,gpt-4o-mini
1061,a-1061,2026-04-17 12:04:08+00:00,Google News,voltaredonda.rj.gov.br,Segurança Presente de Volta Redonda zera crimes em áreas de atuação e alcança o 1º lugar no estado - Prefeitura de Volta Redonda,muito positivo,2.0,Resultados da Operação Segurança Presente em Volta Redonda no segundo semestre de 2025,resultados-operacao-seguranca-presente-volta-redonda-2025,resultados-operacao-seguranca-presente-volta-redonda-2025,resultado/indicador,"Volta Redonda, RJ",2025-12-31,Operação Segurança Presente em Volta Redonda alcança zero crimes e lidera ranking estadual.,gpt-4o-mini
1701,a-1701,2026-04-19 12:28:20+00:00,Agenda do Poder,agendadopoder.com.br,Homem morto a tiros na Abolição já foi agente do Programa Segurança Presente,negativo,-1.0,"Morte de Antonio Sergio Tosca Junior, ex-agente do Segurança Presente, na Abolição",morte-antonio-sergio-tosca-junior-abolicacao-2026,morte-antonio-sergio-tosca-junior-abolicacao-2026,violencia/crime,"Abolição, Rio de Janeiro",2026-04-18,"Antonio Sergio Tosca Junior, ex-agente do Segurança Presente, foi morto a tiros na Abolição.",gpt-4o-mini
1700,a-1700,2026-04-19 17:08:38+00:00,Agenda do Poder,agendadopoder.com.br,PM reage a assalto e bandido acaba baleado na Freguesia,positivo,1.0,Reação da PM a assalto na Freguesia,reacao-pm-assalto-freguesia-2026,reacao-pm-assalto-freguesia-2026,operacao policial,"Freguesia, Jacarepaguá, Rio de Janeiro",2026-04-19,"PM reage a assalto na Freguesia, baleando um criminoso e apreendendo uma arma.",gpt-4o-mini
1084,a-1084,2026-04-20 07:00:00+00:00,Google News,campos.rj.gov.br,Subsecretaria e Segurança Presente juntas por integração no atendimento a mulheres - Prefeitura de Campos dos Goytacazes,positivo,1.0,Reunião de integração entre Segurança Presente e Subsecretaria de Políticas Públicas para as Mulheres,reuniao-integracao-seguranca-presente-subsecretaria-2026,reuniao-integracao-seguranca-presente-subsecretaria-2026,gestao/administracao,"Centro Especializado de Atendimento à Mulher Mercedes Baptista, Campos dos Goytacazes",2026-04-20,Reunião para integrar o programa Segurança Presente com a rede de atendimento às mulheres em Campos dos Goytacazes.,gpt-4o-mini
1699,a-1699,2026-04-24 22:57:18+00:00,Agenda do Poder,agendadopoder.com.br,Falso funcionário da Light é preso após furto em supermercado de Copacabana,positivo,1.0,Prisão de falso funcionário da Light após furto em supermercado em Copacabana,prisao-falso-funcionario-light-copacabana-2026,prisao-falso-funcionario-light-copacabana-2026,prisao/apreensao,"Copacabana, Rio de Janeiro",2026-04-24,"Um homem foi preso em Copacabana após furtar mercadorias de um supermercado, sendo detido por agentes do Segurança Presente.",gpt-4o-mini
1580,a-1580,2026-04-28 16:45:43+00:00,Tempo Real RJ,temporealrj.com,"Todo mundo no Rio: show de Shakira terá reforço no policiamento, com quase 8 mil agentes em ação conjunta entre estado e município",positivo,1.0,Reforço no policiamento para o show da Shakira em Copacabana,reforco-policamento-show-shakira-copacabana-2026,reforco-policamento-show-shakira-copacabana-2026,operacao policial,"Copacabana, Rio de Janeiro",2026-04-02,Quase 8 mil agentes estarão em ação para garantir a segurança no show da Shakira.,gpt-4o-mini
1697,a-1697,2026-04-28 17:48:30+00:00,Agenda do Poder,agendadopoder.com.br,Show de Shakira terá 8 mil agentes e esquema reforçado,positivo,1.0,Show de Shakira na Praia de Copacabana com esquema de segurança reforçado,show-shakira-copacabana-2026,show-shakira-copacabana-2026,evento publico/cultural,"Praia de Copacabana, Rio de Janeiro",2026-04-02,O show gratuito de Shakira contará com 8 mil agentes de segurança mobilizados.,gpt-4o-mini
